"facility_id","property_id","value"
"park-119","payment-form-accepted","mobile-app"
"park-119","payment-app","PayByPhone"
"park-119","payment-app-url","https://www.paybyphone.com/"
"park-119","payment-app-id","4382"
"park-119","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-119","fee-monthly","$70"
"park-119","weekday-typical-utilization",222
"park-119","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-120","enclosed",2
"park-120","attended",2
"park-120","capacity",50
"park-120","capacity-accessible",4
"park-120","operator","City of Waltham"
"park-120","owner","City/Town"
"park-120","contact","Waltham City Hall"
"park-120","contact-url","https://www.city.waltham.ma.us/parking-meters-division/faq/where-are-the-public-parking-lots-in-waltham"
"park-120","contact-phone","781-314-3000"
"park-120","address","75 Carter St, Waltham, MA 02453"
"park-120","municipality","Waltham"
"park-120","fee-daily","$2"
"park-120","note","City of Waltham is responsible for parking maintenance, payments, and snow removal."
"park-121","enclosed",2
"park-121","attended",2
"park-121","capacity",179
"park-121","capacity-accessible",6
"park-121","operator","Republic Parking System"
"park-121","owner","MBTA"
"park-121","contact","MBTA Customer Support"
"park-121","contact-url","http://www.parkmbta.com/"
"park-121","contact-phone","617-222-3200"
"park-121","address","20 Watertown St, Watertown, MA 02472"
"park-121","municipality","Watertown"
"park-121","payment-form-accepted","invoice"
"park-121","payment-form-accepted","mobile-app"
"park-121","payment-app","PayByPhone"
"park-121","payment-app-url","https://www.paybyphone.com/"
"park-121","payment-app-id","4259"
"park-121","fee-daily","$5 PayByPhone, $5.50 invoice"
"park-121","fee-monthly","$90"
"park-121","weekday-typical-utilization",129
"park-121","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-122","enclosed",2
"park-122","attended",2
"park-122","capacity",119
"park-122","capacity-accessible",6
"park-122","operator","Town of Winchester"
"park-122","owner","City/Town"
"park-122","contact","Town of Winchester, Engineering Department"
"park-122","contact-url","https://www.winchester.us/167/Wedgemere-Parking-Pay-Station"
"park-122","contact-phone","781-721-7120"
"park-122","address","25 Mystic Valley Pkwy, Winchester, MA 01890"
"park-122","municipality","Winchester"
"park-122","payment-form-accepted","mobile-app"
"park-122","fee-daily","$5 (free on weekends) "
"park-122","note","Town of Winchester is responsible for parking maintenance, payments, and snow removal."
"park-123","enclosed",2
"park-123","attended",2
"park-123","capacity",190
"park-123","capacity-accessible",2
"park-123","operator","Town of Wellesley"
"park-123","owner","City/Town"
"park-123","contact","Wellesley Town Hall"
"park-123","contact-url","http://wellesleyma.gov/264/Parking-Lots-Rates"
"park-123","contact-phone","781-431-1019"
"park-123","address","90 Croton St, Wellesley Hills, MA 02481"
"park-123","municipality","Wellesley"
"park-123","payment-form-accepted","cash"
"park-123","payment-form-accepted","credit-debit-card"
"park-123","payment-form-accepted","mobile-app"
"park-123","payment-app","WayToPark"
"park-123","payment-app-url","https://www.waytopark.com/"
"park-123","payment-app-id","2300"
"park-123","fee-daily","$4.50"
"park-123","note","Town of Wellesley is responsible for parking maintenance, payments, and snow removal."
"park-124","enclosed",2
"park-124","attended",2
"park-124","capacity",55
"park-124","capacity-accessible",1
"park-124","operator","Town of Wellesley"
"park-124","owner","City/Town"
"park-124","contact","Wellesley Town Hall"
"park-124","contact-url","http://wellesleyma.gov/264/Parking-Lots-Rates"
"park-124","contact-phone","781-431-1019"
"park-124","address","341 Washington St, Wellesley Hills, MA 02481"
"park-124","municipality","Wellesley"
"park-124","payment-form-accepted","cash"
"park-124","payment-form-accepted","credit-debit-card"
"park-124","payment-form-accepted","mobile-app"
"park-124","payment-app","WayToPark"
"park-124","payment-app-url","https://www.waytopark.com/"
"park-124","payment-app-id","2307"
"park-124","fee-daily","$4.50"
"park-124","note","Town of Wellesley is responsible for parking maintenance, payments, and snow removal."
"park-125","enclosed",2
"park-125","attended",2
"park-125","capacity",224
"park-125","capacity-accessible",2
"park-125","operator","Town of Wellesley"
"park-125","owner","City/Town"
"park-125","contact","Wellesley Town Hall"
"park-125","contact-url","http://wellesleyma.gov/264/Parking-Lots-Rates"
"park-125","contact-phone","781-431-1019"
"park-125","address","103 Linden St, Wellesley, MA 02482"
"park-125","municipality","Wellesley"
"park-125","payment-form-accepted","cash"
"park-125","payment-form-accepted","credit-debit-card"
"park-125","payment-form-accepted","mobile-app"
"park-125","payment-app","WayToPark"
"park-125","payment-app-url","https://www.waytopark.com/"
"park-125","payment-app-id","2335"
"park-125","fee-daily","$4.50"
"park-125","note","Town of Wellesley is responsible for parking maintenance, payments, and snow removal."
"park-126","enclosed",2
"park-126","attended",1
"park-126","capacity",1316
"park-126","capacity-accessible",22
"park-126","operator","Republic Parking System"
"park-126","owner","MBTA"
"park-126","contact","MBTA Customer Support"
"park-126","contact-url","http://www.parkmbta.com/"
"park-126","contact-phone","617-222-3200"
"park-126","address","Revere Beach Pkwy, east of Route 28, Medford, MA 02155"
"park-126","municipality","Medford"
"park-126","payment-form-accepted","cash"
"park-126","payment-form-accepted","credit-debit-card"
"park-126","payment-form-accepted","invoice"
"park-126","payment-form-accepted","mobile-app"
"park-126","payment-app","PayByPhone"
"park-126","payment-app-url","https://www.paybyphone.com/"
"park-126","payment-app-id","4392"
"park-126","fee-daily","$6 PayByPhone, $6.50 invoice"
"park-126","fee-monthly","$125"
"park-126","weekday-typical-utilization",1263
"park-126","weekday-utilization-summary","Insufficient data to determine the time that utilization crosses 90% of capacity"
"park-127","enclosed",2
"park-127","attended",2
"park-127","capacity",146
"park-127","operator","Town of Concord"
"park-127","owner","City/Town"
"park-127","contact","Town of Concord, Treasurer/Collector's Office"
"park-127","contact-url","http://www.concordma.gov/1904/Park"
"park-127","contact-phone","978-318-3100"
"park-127","address","Commonwealth Ave and Main St, West Concord, MA 01742"
"park-127","municipality","Concord"
"park-127","payment-form-accepted","mobile-app"
"park-127","payment-app","PayByPhone"
"park-127","payment-app-url","https://www.paybyphone.com/"
"park-127","payment-app-id","10166"
"park-127","fee-daily","$5 PayByPhone"
"park-127","note","Town of Concord is responsible for parking maintenance, payments, and snow removal."
"park-128","enclosed",2
"park-128","attended",2
"park-128","capacity",44
"park-128","capacity-accessible",1
"park-128","operator","Republic Parking System"
"park-128","owner","MBTA"
"park-128","contact","MBTA Customer Support"
"park-128","contact-url","http://www.parkmbta.com/"
"park-128","contact-phone","617-222-3200"
"park-128","address","290 Essex Ave, Gloucester, MA 01930"
"park-128","municipality","Gloucester"
"park-128","payment-form-accepted","invoice"
"park-128","payment-form-accepted","mobile-app"
"park-128","payment-app","PayByPhone"
"park-128","payment-app-url","https://www.paybyphone.com/"
"park-128","payment-app-id","4247"
"park-128","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-128","fee-monthly","$70"
"park-128","weekday-typical-utilization",15
"park-128","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-129","enclosed",2
"park-129","attended",2
"park-129","capacity",214
"park-129","capacity-accessible",7
"park-129","operator","Republic Parking System"
"park-129","owner","MBTA"
"park-129","contact","MBTA Customer Support"
"park-129","contact-url","http://www.parkmbta.com/"
"park-129","contact-phone","617-222-3200"
"park-129","address","20 Fort Hill Rd, Hingham, MA 02043"
"park-129","municipality","Hingham"
"park-129","payment-form-accepted","invoice"
"park-129","payment-form-accepted","mobile-app"
"park-129","payment-app","PayByPhone"
"park-129","payment-app-url","https://www.paybyphone.com/"
"park-129","payment-app-id","4472"
"park-129","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-129","fee-monthly","$70"
"park-129","weekday-typical-utilization",178
"park-129","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-130","enclosed",2
"park-130","attended",2
"park-130","capacity",34
"park-130","capacity-accessible",2
"park-130","operator","Republic Parking System"
"park-130","owner","MBTA"
"park-130","contact","MBTA Customer Support"
"park-130","contact-url","http://www.parkmbta.com/"
"park-130","contact-phone","617-222-3200"
"park-130","address","481 High St, Medford, MA 02155"
"park-130","municipality","Medford"
"park-130","payment-form-accepted","invoice"
"park-130","payment-form-accepted","mobile-app"
"park-130","payment-app","PayByPhone"
"park-130","payment-app-url","https://www.paybyphone.com/"
"park-130","payment-app-id","4248"
"park-130","fee-daily","$5 PayByPhone, $5.50 invoice"
"park-130","weekday-typical-utilization",29
"park-130","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-131","enclosed",2
"park-131","attended",2
"park-131","capacity",178
"park-131","capacity-accessible",6
"park-131","operator","Republic Parking System"
"park-131","owner","MBTA"
"park-131","contact","MBTA Customer Support"
"park-131","contact-url","http://www.parkmbta.com/"
"park-131","contact-phone","617-222-3200"
"park-131","address","249 W Central St, Natick, MA 01760"
"park-131","municipality","Natick"
"park-131","payment-form-accepted","invoice"
"park-131","payment-form-accepted","mobile-app"
"park-131","payment-app","PayByPhone"
"park-131","payment-app-url","https://www.paybyphone.com/"
"park-131","payment-app-id","4265"
"park-131","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-131","weekday-typical-utilization",177
"park-131","weekday-utilization-summary","Arrive before a certain time"
"park-131","weekday-arrive-before","06:30:00"
"park-132","enclosed",2
"park-132","attended",2
"park-132","capacity",60
"park-132","capacity-accessible",2
"park-132","operator","Republic Parking System"
"park-132","owner","MBTA"
"park-132","contact","MBTA Customer Support"
"park-132","contact-url","http://www.parkmbta.com/"
"park-132","contact-phone","617-222-3200"
"park-132","address","450 Lagrange St, West Roxbury, MA 02132"
"park-132","municipality","Boston"
"park-132","payment-form-accepted","invoice"
"park-132","payment-form-accepted","mobile-app"
"park-132","payment-app","PayByPhone"
"park-132","payment-app-url","https://www.paybyphone.com/"
"park-132","payment-app-id","4383"
"park-132","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-132","fee-monthly","$70"
"park-132","weekday-typical-utilization",50
"park-132","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-133","enclosed",2
"park-133","attended",2
"park-133","capacity",448
"park-133","capacity-accessible",8
"park-133","operator","Republic Parking System"
"park-133","owner","MBTA"
"park-133","contact","MBTA Customer Support"
"park-133","contact-url","http://www.parkmbta.com/"
"park-133","contact-phone","617-222-3200"
"park-133","address","Smith Pkwy and Fisher St, Westborough, MA 01581"
"park-133","municipality","Westborough"
"park-133","payment-form-accepted","invoice"
"park-133","payment-form-accepted","mobile-app"
"park-133","payment-app","PayByPhone"
"park-133","payment-app-url","https://www.paybyphone.com/"
"park-133","payment-app-id","4270"
"park-133","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-133","fee-monthly","$70"
"park-133","weekday-typical-utilization",438
"park-133","weekday-utilization-summary","Arrive before a certain time"
"park-133","weekday-arrive-before","07:00:00"
"park-134","enclosed",2
"park-134","attended",2
"park-134","capacity",290
"park-134","capacity-accessible",13
"park-134","operator","Republic Parking System"
"park-134","owner","MBTA"
